#network_SNR mass_1 mass_2 luminosity_distance dec ra theta_jn psi geocent_time phase redshift err_mass_1 err_mass_2 err_luminosity_distance err_dec err_ra err_theta_jn err_psi err_geocent_time err_phase err_sky_location
13.289281033513696 81.834777 55.945402 29442.898240 -0.665952 4.751667 0.871765 1.551180 1595200035.533463 2.898304 3.326650 3.825030 2.659400 34918.337736 0.202676 0.164749 0.557298 4.438341 0.005141 8.951813 0.040748
33.631376234981346 147.652166 118.491368 29442.898240 -0.932820 4.992272 1.123071 5.570879 1790559705.315740 5.466197 3.326650 3.880367 3.323101 55403.209120 2.395298 3.523352 0.214205 2.856729 0.032201 1.142490 11.518229
36.91836776682949 147.328187 93.137588 29442.898240 -0.151888 2.536977 2.255543 3.396244 1891688264.031890 2.489439 3.326650 2.034227 1.421258 28839.579968 1.030331 0.607019 0.166629 1.011323 0.017155 2.016327 1.065287
38.38353093788147 158.814274 132.466663 29442.898240 -0.269192 0.396000 2.381284 0.162042 1682217668.483926 1.242544 3.326650 5.224250 4.606349 13426.407262 0.102696 0.404419 0.177486 1.707286 0.006394 3.834913 0.094304
36.758906558660904 107.123571 99.623929 29442.898240 0.073259 4.264739 2.300877 4.768667 1806381935.131724 0.451945 3.326650 5.521351 5.183237 36613.529895 1.568446 0.418605 0.217639 1.365860 0.021919 3.155464 1.696738
22.8415107572851 104.151768 78.139472 29442.898240 0.367409 0.148103 2.228332 0.243398 1691248994.042953 0.535696 3.326650 4.359651 3.376328 27985.558511 0.644936 0.224016 0.324524 1.704831 0.012318 3.457953 0.351472
21.714948534261616 138.462319 98.724981 29442.898240 -0.275781 1.172661 1.162927 1.869984 1653398024.324157 4.760980 3.326650 4.129784 3.169719 16175.378963 0.534201 1.092805 0.371383 1.203235 0.011186 1.635539 1.748712
26.06429596769759 120.864405 107.824012 29442.898240 1.023462 4.787724 1.458900 4.618337 1868415183.620378 1.904584 3.326650 5.745606 5.270927 2238411.523609 189.857225 280.492503 0.769254 226.823122 1.485903 1.201836 86030.144423
23.831396114525486 83.396191 39.234931 30291.770122 0.585628 1.850939 1.079765 1.413650 1595411553.571606 1.998754 3.406810 0.840620 0.415700 931358.349762 240.059328 174.045782 0.199296 104.691524 0.654684 0.426362 108536.445208
42.44329899298766 135.276331 72.625903 30291.770122 -0.134428 5.841400 2.751357 5.417744 1774568159.973122 3.918600 3.406810 1.983849 1.154241 6821.308456 0.356176 0.136427 0.120740 12.078738 0.003953 23.918678 0.138882
37.844008192242754 95.402413 35.904969 30291.770122 -0.839910 1.206589 0.165466 3.228600 1860064715.265406 6.224062 3.406810 0.592877 0.227824 17260.384186 1.530580 1.838187 0.100021 144.283790 0.011515 286.922860 5.632764
39.39805658970964 198.674110 176.847004 30291.770122 -0.776777 1.546515 1.739188 1.807893 1626386069.064631 1.476209 3.406810 4.652996 4.712319 2527549.683657 716.591707 887.447137 0.113226 605.259666 1.759140 0.251473 1421676.330863
46.52433981205934 201.112046 108.001350 30291.770122 -0.911541 0.568906 0.966717 1.983861 1797053564.060558 1.912614 3.406810 1.147473 0.802443 51689.720116 3.091723 7.069547 0.107883 4.421786 0.035089 0.896828 26.679145
19.53861280346493 159.851612 133.267267 30291.770122 0.799370 6.201192 1.980627 3.633287 1876479022.594765 5.360815 3.406810 7.462169 6.684850 38292.665143 0.330328 0.726541 0.382566 1.663166 0.010896 1.935764 0.411744
61.09313134637451 143.541039 139.793268 30291.770122 1.298406 1.143109 0.470504 0.007272 1861056676.554409 5.585106 3.406810 7.164016 7.008287 14940.330099 0.290061 3.707139 0.146611 11.052024 0.009124 15.575035 0.544097
12.997587983679054 93.419480 38.676676 30291.770122 0.211086 3.630013 2.191519 4.618965 1762491704.735118 1.760594 3.406810 1.447087 0.619258 17930.294137 0.418534 0.356765 0.365560 1.330825 0.003040 3.558033 0.252396
32.04823140350944 178.216332 145.205932 30291.770122 -0.188551 5.238794 1.185777 1.161392 1645142352.875964 6.274981 3.406810 4.220706 3.853072 59604.891048 1.574681 1.999594 0.244668 1.276461 0.034175 1.037375 8.143370
35.51655091884681 91.244896 48.736366 30291.770122 -1.147509 3.529176 2.877113 1.404714 1690071435.054545 4.968243 3.406810 1.132988 0.620297 9152.790678 0.330582 0.887750 0.157179 53.014281 0.005485 104.477817 0.282164
30.54393000423327 145.305878 120.249374 30291.770122 -1.008992 6.093018 0.323547 4.633347 1660000687.579679 2.153516 3.406810 11.417513 9.822048 6912.357110 0.058294 0.095160 0.346544 62.146101 0.001537 124.054954 0.004964
16.962641258749255 132.886078 45.918872 30291.770122 -1.070098 3.521704 2.530320 3.645253 1705642599.920264 1.896994 3.406810 1.552733 0.596120 7500.083497 0.098828 0.097775 0.203353 5.304522 0.001944 10.446344 0.013164
21.294097257098365 132.259473 56.775930 30291.770122 -0.093874 2.308145 2.088723 2.821916 1843145905.245176 4.555369 3.406810 1.398656 0.666525 27088.883650 0.926983 1.086260 0.263474 0.275457 0.010739 1.498087 2.321823
30.052569292758278 136.261782 81.084158 30291.770122 -0.645548 0.734002 2.159277 5.183782 1635664426.190550 0.317550 3.406810 1.930933 1.271811 20664.750244 1.428649 0.522484 0.167911 0.431972 0.010167 1.542132 1.866772
25.91815897062237 99.764538 63.481817 30291.770122 -1.177985 5.261861 0.286541 5.597896 1677996041.918606 1.669535 3.406810 2.876903 1.892917 5118.706701 0.123680 0.150137 0.248620 68.406898 0.001873 136.516474 0.017422
33.20072257570712 182.607519 147.426399 31143.567697 0.303875 0.822576 0.780654 0.192030 1657884761.217216 1.463446 3.486970 5.909624 5.176736 7573.264645 0.239408 0.119045 0.199187 1.662082 0.001676 3.741361 0.044844
21.807315744643148 148.127488 139.208962 31143.567697 0.002205 3.241804 2.376453 4.821073 1631340590.239401 4.610643 3.486970 13.842873 13.235197 15763.384145 0.022327 0.026566 0.353108 4.050199 0.000780 8.390898 0.001859
50.00603212976776 178.732258 132.805114 31143.567697 -0.194188 1.803729 2.547066 2.454008 1801570166.762735 0.017269 3.486970 3.491833 2.852580 5418.888921 0.219243 0.440560 0.118475 3.525277 0.002979 6.475491 0.134717
17.099132829437803 135.298119 52.982276 31143.567697 -0.118271 6.029848 1.895880 1.814852 1805968475.263147 3.297768 3.486970 1.373579 0.608385 77523.845069 3.114007 2.914421 0.446300 1.460592 0.048631 1.192965 27.770234
20.21159802285824 137.078055 82.996381 31143.567697 0.056249 4.081674 2.527774 3.937130 1722555721.033705 5.263929 3.486970 4.737157 3.091097 5009.688417 0.036772 0.047197 0.268474 7.210523 0.000916 14.232768 0.004479
46.090774440290225 158.881050 135.866214 31143.567697 -1.062289 3.818510 2.851616 2.611293 1795444951.961224 2.817359 3.486970 10.318520 9.143303 2720.593243 0.170784 0.205235 0.254289 59.035346 0.000934 117.520324 0.025198
23.847436990704345 173.100123 140.514940 31143.567697 0.317186 0.522005 0.975970 6.229511 1618518975.194750 1.790101 3.486970 6.689248 5.912897 18775.938016 0.319915 0.156420 0.301380 1.063833 0.004505 2.485006 0.111978
13.144216832075502 133.382542 79.053860 31143.567697 0.291214 1.076581 1.539098 4.844566 1785085167.283942 2.495567 3.486970 3.524861 2.326059 694575.579879 94.916370 80.705297 4.987320 46.807182 1.084934 1.606583 6754.795757
24.444530590070105 133.286835 26.572779 31143.567697 -0.639839 0.649921 2.394357 3.248360 1780355922.688505 5.398197 3.486970 0.452297 0.099155 52558.258174 3.081546 3.200187 0.117773 1.077525 0.033692 2.913548 14.655464
11.931472670722728 133.034129 63.956777 31143.567697 0.304995 3.664963 1.203685 5.535411 1606009740.602957 1.862870 3.486970 2.626417 1.423571 16801.576220 0.067537 0.066122 0.540736 1.769737 0.001550 2.304327 0.013325
40.0499318928342 103.683377 68.105295 31143.567697 0.637408 2.847925 0.688381 1.814838 1796179773.910987 4.070212 3.486970 1.780933 1.214742 26632.809700 4.762090 1.116514 0.170790 3.752771 0.017593 5.052601 13.411813
48.62303016279503 137.111438 99.205561 31143.567697 -0.715359 5.128694 2.384717 5.389388 1586875361.350695 5.977980 3.486970 2.645169 2.035749 26434.637787 4.496461 1.431656 0.122534 1.185457 0.016280 2.669168 13.022303
13.792271536175262 148.889735 74.313287 31143.567697 -0.979606 1.405203 1.700088 5.535819 1877523643.613542 1.476580 3.486970 2.468113 1.448055 69307.053895 4.267881 5.258736 1.093714 6.401107 0.083213 1.410121 35.541769
16.10162891432505 103.572953 93.508320 31143.567697 -0.951376 1.960898 2.150884 0.461795 1816843507.878783 5.715024 3.486970 10.091077 9.234060 40523.612035 0.310933 0.574766 0.551915 1.715167 0.008864 4.401629 0.180881
30.854548592434906 123.759562 104.194757 31143.567697 -0.804435 3.688442 0.794405 4.723039 1646211433.754388 1.861270 3.486970 5.537504 4.814389 21662.606436 0.127834 0.861246 0.230051 1.428470 0.010050 4.319832 0.217736
25.982521159637287 179.696104 138.677750 31143.567697 -0.698077 5.317190 1.467998 4.208673 1774908227.977002 1.326849 3.486970 4.221894 3.754486 1258692.074601 27.119603 70.376843 0.914546 48.313917 0.686791 0.897711 4406.689367
19.467830706421264 198.979710 108.451276 31143.567697 -0.731569 1.207277 0.933940 4.283644 1662172201.170023 0.293639 3.486970 2.853619 2.023806 6630.915365 0.029612 0.042067 0.268939 1.564510 0.000852 2.771952 0.002910
12.763498754969639 132.576996 75.568023 31143.567697 -0.054487 0.592829 1.142247 3.279422 1805705857.610568 3.364507 3.486970 3.756968 2.355736 51322.152197 0.316615 0.581777 0.629011 0.976791 0.009546 2.596628 0.576925
42.942265494991595 182.878622 136.762621 31143.567697 -0.305276 6.146657 2.645220 0.951222 1840602675.041774 0.929618 3.486970 5.300941 4.311374 7642.194436 0.197583 0.046130 0.161694 7.386600 0.003454 14.676853 0.026019
19.086486233189664 156.144941 116.533252 31143.567697 0.805350 2.127540 2.217888 1.548908 1737798119.098494 5.540709 3.486970 6.438085 5.220469 19296.957518 0.037034 0.053831 0.320932 2.222995 0.001222 4.231885 0.003998
11.34617696202246 162.957776 134.620138 31143.567697 0.285355 4.025475 1.809210 1.272448 1631571569.590565 0.453291 3.486970 12.096876 10.884676 144322.300292 0.398316 0.350968 1.046495 2.089051 0.009042 2.879713 0.374203
25.952946383519908 173.573136 118.994015 31998.204399 -1.228839 4.555923 1.712410 5.813134 1685958932.201339 0.839274 3.567130 2.807431 2.282212 637453.615668 39.796189 75.908188 0.632316 66.288526 0.430791 0.846873 3132.472631
24.03577985442262 97.471871 76.635391 31998.204399 1.424048 4.385658 2.061111 2.658117 1623027361.876058 1.270491 3.567130 3.974552 3.205336 59302.194427 1.492002 26.795208 0.332196 24.210393 0.036648 2.052806 18.305334
18.367041076174292 208.176499 69.050073 31998.204399 -0.340056 6.133106 1.528091 1.916018 1868301598.141323 0.492162 3.567130 1.121578 0.553361 2662139.937175 122.201696 240.955595 1.584892 156.348088 1.287531 0.820219 46636.102959
35.32759074249587 173.115830 104.775808 31998.204399 -0.106993 4.901659 2.104912 2.960287 1677521509.806949 0.955190 3.567130 1.734008 1.254446 52896.516385 2.716740 1.236761 0.167352 0.384031 0.030077 1.168241 8.793543
16.64887952589069 101.400516 64.620688 31998.204399 0.427748 6.265020 2.432803 2.325069 1846618146.947487 5.037829 3.567130 3.957027 2.615144 9386.138954 0.106380 0.145883 0.417518 5.601665 0.001346 10.678526 0.022863
20.508401657444605 147.624667 109.995581 31998.204399 -0.878414 5.975309 2.306359 1.736670 1757272066.575630 4.039517 3.567130 6.673177 5.318670 13804.211460 0.083745 0.272756 0.345671 2.061271 0.001485 4.935893 0.027689
18.172980514086724 150.667107 99.047622 31998.204399 -0.450031 4.988643 2.262364 4.450641 1862120442.849368 6.264520 3.567130 4.664325 3.400055 23534.214827 0.097281 0.101687 0.332557 2.427335 0.002919 4.910160 0.014553
13.837232776336949 87.131112 55.729901 31998.204399 -0.435255 6.272483 2.304737 2.088927 1621388144.955694 4.635841 3.567130 3.421664 2.235626 20376.038375 0.279053 0.080424 0.547401 4.200973 0.003871 7.837045 0.063857
14.266136373488528 146.558562 71.318156 31998.204399 -0.669089 2.560881 2.042721 4.920720 1647896811.977724 1.197472 3.567130 2.502890 1.420367 15494.506267 0.202702 0.294463 0.332251 1.366511 0.004369 2.431495 0.095425
19.35835626382357 135.967342 52.972086 31998.204399 -0.098402 1.470121 0.546922 5.134378 1850610071.269996 1.114663 3.567130 1.794199 0.780320 8288.471914 0.106172 0.074725 0.177539 6.968167 0.002628 13.908991 0.016587
43.70147052560662 177.639754 169.520904 31998.204399 -1.488383 4.605773 0.884486 5.354501 1733715498.299018 5.436009 3.567130 6.428833 6.302976 24841.796279 0.744097 7.488627 0.147957 6.716525 0.013134 1.906492 0.649882
18.169649728096367 85.902737 31.897978 31998.204399 0.453980 2.330259 2.249373 5.327940 1647794265.491161 2.988824 3.567130 0.772728 0.289189 12130.042768 1.483237 1.490578 0.265091 3.012622 0.009171 3.185469 3.194401
26.15868596838494 140.176455 110.731026 31998.204399 -0.532696 2.452136 1.393120 4.168039 1758837315.285270 4.321900 3.567130 4.264491 3.596056 870266.215727 72.095796 75.340505 0.564390 49.342201 0.544038 1.053282 14567.300965
19.5547047846475 123.390836 48.861943 31998.204399 -0.230009 1.360311 2.583275 5.032181 1869863422.000233 1.297854 3.567130 1.598901 0.688460 7216.513376 0.163910 0.055765 0.182271 6.214330 0.002333 12.584144 0.027358
28.719154078237583 103.028744 58.084120 31998.204399 1.101860 0.073544 1.002974 4.926981 1816398547.429670 3.402643 3.567130 1.345628 0.796530 157306.466083 13.043233 31.678747 0.224232 24.464415 0.101887 1.721909 351.836146
12.208406938055113 98.464902 71.700333 31998.204399 0.514149 2.059606 2.111966 0.199243 1625289903.232997 4.988245 3.567130 6.381826 4.790879 52860.898546 0.195026 0.445062 0.759874 2.045764 0.008073 4.816352 0.193890
13.470762697249029 116.640755 106.291319 31998.204399 -0.004711 2.692398 1.383929 4.339126 1830379629.072561 5.835141 3.567130 11.476289 10.662398 204813.617617 3.171640 3.665830 1.126760 3.174103 0.066659 2.339764 36.523706
11.541776788161863 90.758875 29.899539 31998.204399 1.269381 5.381228 1.456636 6.109471 1648534830.183638 0.463062 3.567130 0.968801 0.326007 1259738.828522 61.754448 262.337161 1.013597 228.841038 0.728326 1.726801 15108.699765
26.34837777677206 151.479051 134.220506 31998.204399 0.540573 4.920631 2.339466 3.101170 1743678478.723810 2.400804 3.567130 8.835007 8.111128 14330.852139 0.064687 0.300731 0.272905 2.106721 0.003824 4.825804 0.044345
33.195497917802584 203.209791 172.330694 31998.204399 0.657182 2.102686 1.873625 1.896151 1746818753.913820 2.086559 3.567130 4.948218 4.824823 91012.305107 3.949770 4.949233 0.249987 3.839079 0.045637 0.852375 43.944257
76.99762232589784 203.442669 153.799701 31998.204399 0.386616 2.775195 2.712598 5.354584 1732172242.065460 5.600046 3.567130 3.583770 2.979546 9666.068750 1.398759 2.490732 0.091682 8.352064 0.006157 13.745052 4.789017
21.089151725735398 135.765429 80.466163 31998.204399 -0.846695 6.094663 1.528783 3.745164 1700194597.731872 1.580900 3.567130 2.167120 1.438379 4307065.477707 310.429284 432.958447 0.804190 288.736736 2.567587 0.999198 244640.578845
33.86959822850086 157.893951 113.511266 31998.204399 -1.101073 2.023182 2.319833 2.001464 1738081787.486456 5.584903 3.567130 3.565923 2.806242 3118.887512 0.477184 0.547645 0.156854 2.139148 0.002025 2.807093 0.183799
53.4644070639581 150.161283 120.520960 32855.598051 -0.334218 3.473685 2.439776 4.764353 1862754107.807275 0.076094 3.647290 3.535752 2.996534 56753.399204 4.307344 0.822139 0.114844 1.214463 0.034536 3.472004 10.473808
31.7332218691334 135.288282 56.326084 32855.598051 0.029549 5.639794 2.490564 5.823614 1819926901.060992 1.766589 3.647290 1.102020 0.512334 11835.567274 0.229108 0.848109 0.119099 2.082518 0.006209 4.797881 0.604244
41.78733722044632 143.284176 116.339050 32855.598051 0.799508 3.996957 2.088897 3.820445 1615002402.835570 5.359035 3.647290 3.402524 2.989195 1670976.283720 544.165583 264.011935 0.139529 182.384180 1.078572 0.935575 314600.351821
23.541892783696245 156.865510 103.356101 32855.598051 -0.546372 0.335729 0.673424 4.860525 1754443801.473670 5.645497 3.647290 4.788659 3.473503 11933.551393 0.138208 0.044604 0.227936 4.049491 0.002728 8.192194 0.014319
34.969246102278696 104.424188 87.602346 32855.598051 -0.656303 5.214604 1.004317 4.299222 1633409627.244657 4.168946 3.647290 3.585950 3.079063 353934.705093 71.925209 80.069954 0.247116 58.832008 0.228996 1.818078 8759.798744
37.04803164958371 132.353750 56.407133 32855.598051 -0.054694 0.024121 2.764532 3.254649 1579322542.102841 3.356448 3.647290 1.328647 0.618689 11729.097679 0.506500 0.217939 0.108203 12.512513 0.006559 25.181756 0.344404
17.41513227128385 145.628177 74.962786 32855.598051 0.525785 6.091780 2.461634 2.006211 1606529512.039356 3.206140 3.647290 3.454962 1.985153 9721.785131 0.031214 0.045928 0.288104 4.590943 0.001070 9.052567 0.003828
15.917272429396967 103.547291 72.556652 32855.598051 0.094943 4.665247 2.333241 3.875243 1767029636.309552 1.020945 3.647290 5.326424 3.860737 11549.772583 0.103408 0.190454 0.381364 4.284084 0.002235 8.121505 0.032626
41.368425405352596 156.566503 145.042757 32855.598051 -0.872801 5.679463 0.872895 0.503344 1860102813.249876 0.637349 3.647290 5.879747 5.605600 14786.209461 1.233446 0.985490 0.164325 0.352201 0.006114 2.195402 1.306481
8.2289290850715 76.091473 34.625982 32855.598051 -0.029855 6.036186 1.926137 2.211016 1774459181.561234 1.475540 3.647290 1.864462 0.848699 62252.528291 0.653524 1.259642 0.809308 2.975998 0.018450 3.630735 2.452518
29.25774821519687 134.191707 104.847974 32855.598051 1.162599 6.085320 0.365844 2.478682 1744409486.047677 5.590788 3.647290 9.019478 7.345307 9056.713772 0.124186 0.124336 0.301705 34.116538 0.002729 68.424241 0.012920
12.312909985787035 112.340382 80.707208 32855.598051 1.054722 2.400305 1.403115 1.441996 1752128778.939762 1.089050 3.647290 5.800111 4.383797 357851.179351 6.106603 12.986482 1.127605 11.499668 0.119151 2.342588 122.706282
31.441273391946876 136.577858 64.866037 32855.598051 -0.656335 1.550207 2.561068 2.175629 1678324999.250011 3.670841 3.647290 1.695044 0.883532 12622.278378 0.362270 0.334845 0.146862 4.003881 0.006326 7.840958 0.163917
31.564841674909964 132.215726 109.841673 32855.598051 0.314453 0.760482 0.532241 4.931681 1613025384.441455 0.672313 3.647290 7.951115 6.830822 7568.070521 0.206651 0.176207 0.239468 8.801545 0.002305 17.800775 0.037902
18.688479691293544 141.444872 65.818453 32855.598051 -0.280140 2.753061 1.771572 0.494725 1792087427.871586 3.340419 3.647290 1.713401 0.913551 345618.155651 21.131493 16.817210 0.635395 10.384067 0.227993 1.001619 1071.305860
24.858831824765314 185.118337 150.405916 32855.598051 -0.015277 5.894111 1.625596 4.567335 1815357641.611272 3.671236 3.647290 5.006031 4.685256 2139034.907441 100.909317 50.922296 1.463817 18.953918 1.452083 1.130721 12917.842031
29.142957833326946 159.973152 96.358305 32855.598051 -0.613987 5.120219 1.309148 0.756493 1667795411.263183 4.484646 3.647290 1.903065 1.318783 1440786.753280 166.220273 254.664135 0.273632 158.773867 0.927178 0.733928 108653.747717
17.448392107412257 131.825818 94.154281 32855.598051 -0.102861 5.883216 1.984239 0.890105 1664903025.470278 0.572989 3.647290 4.736865 3.635809 8039.837616 0.560769 0.770223 0.372847 1.731201 0.007302 2.199177 0.960675
26.319168468989023 92.783005 60.905431 32855.598051 -0.337020 2.797856 1.028977 0.421375 1577972587.431693 1.646915 3.647290 1.945142 1.317651 136020.715686 4.533755 14.666295 0.251605 8.501384 0.085327 1.913201 195.480956
25.27726759351938 189.514906 85.999774 32855.598051 0.525385 1.413518 1.691263 3.114693 1758512448.215329 5.901945 3.647290 1.221201 0.773870 2497383.990538 308.104273 463.402982 0.326299 274.599064 1.569985 0.585074 382922.747381
12.237428149423199 87.206536 55.422140 32855.598051 -0.354823 3.057151 0.861695 0.702920 1654208035.189486 0.641162 3.647290 4.031382 2.611914 15275.606433 0.099790 0.141325 0.549010 4.944997 0.001553 9.271934 0.025894
17.91595025713807 141.778361 79.663799 32855.598051 0.512991 1.029509 0.660429 5.975242 1744780825.544315 2.029223 3.647290 3.887900 2.416215 13156.381972 0.029504 0.032329 0.284835 5.786399 0.000886 11.534093 0.002607
31.123264010848594 128.835705 69.955145 32855.598051 1.240393 3.965912 0.682401 1.603567 1676157238.629287 2.814255 3.647290 1.804206 1.064488 9887.922443 0.633769 0.733112 0.161212 2.401299 0.005223 5.271753 0.303758
33.0797224709878 181.789126 176.805637 33715.670549 -0.512752 1.173541 1.377106 0.640115 1866954658.969978 2.859404 3.727450 7.270515 7.229603 786459.062288 64.416057 72.738006 0.388344 44.497666 0.499938 0.823522 12826.802285
19.829544356878003 155.426359 72.899737 33715.670549 -0.977387 0.383599 1.481199 1.725584 1630928390.693681 2.182001 3.727450 1.641358 0.928488 1687309.060912 224.939050 353.512919 0.964996 246.741520 1.056673 0.824786 100233.132998
27.379227415527993 209.802293 205.940675 33715.670549 -0.699141 2.214718 2.447122 0.935977 1603957464.369282 5.024138 3.727450 16.529212 16.415302 13245.054713 0.020541 0.025458 0.248552 4.223196 0.000775 8.438256 0.001242
9.648758635795897 136.523603 49.830018 33715.670549 -0.905129 1.170298 1.754477 4.136228 1860169808.609038 5.643334 3.727450 2.034392 0.851408 104355.682651 1.586713 3.352516 0.812391 5.800215 0.033915 2.176966 10.166988
63.96215968515162 203.964176 161.012361 33715.670549 1.071131 2.383870 3.104208 3.760538 1732661969.491302 4.338689 3.727450 8.765486 7.426666 2450.608373 0.082012 0.171167 0.168265 0.090350 0.001386 0.180705 0.021130
70.88876568663025 214.969868 208.368363 33715.670549 1.197671 2.952050 0.571668 1.329903 1650322707.452650 5.343002 3.727450 6.890433 6.766654 10674.859233 1.274073 1.252888 0.096313 3.480352 0.005869 5.634999 0.998497
14.28841358131789 128.911936 110.780227 33715.670549 0.602280 3.071776 2.082680 5.612461 1600803639.024829 5.739018 3.727450 11.321424 10.049638 50400.231184 0.162722 0.077419 0.631942 2.453006 0.003171 4.339184 0.031114
16.007823663014726 106.968437 43.183128 33715.670549 -0.391504 5.316413 1.202558 1.775980 1726826922.464283 3.765690 3.727450 1.249723 0.532899 164169.671123 4.995680 7.027855 0.465620 3.319468 0.089399 1.514614 97.939193
26.411482139075897 108.221211 104.158299 33715.670549 -0.078019 4.100732 2.666740 4.371982 1700290812.404006 4.670380 3.727450 12.661648 12.257570 16197.825893 0.196327 0.158340 0.391977 20.145373 0.004982 40.360207 0.031404
8.327263200119138 168.018631 63.990432 33715.670549 0.491016 5.593456 1.736031 1.949234 1668301509.909324 1.967091 3.727450 3.007606 1.441741 155765.228209 0.364114 0.369450 1.447758 2.854820 0.006072 1.949161 0.346165
57.15042261495171 190.362971 145.280164 33715.670549 -0.557967 0.025688 0.295748 3.109437 1660125489.652138 3.398181 3.727450 6.707048 5.516359 9837.691212 0.111496 0.384412 0.132063 32.311710 0.005088 65.088429 0.089692
26.14511537196692 135.625293 68.213322 33715.670549 -0.014316 2.352147 0.757540 6.101355 1679740893.778062 5.405740 3.727450 1.951532 1.084994 18497.660521 0.495601 0.195447 0.173812 1.746239 0.008447 3.682091 0.207215
14.880250719101497 114.862002 84.157734 33715.670549 -0.147958 2.851746 1.280525 3.626214 1654764101.277630 4.307008 3.727450 5.424452 4.165580 87021.637829 2.497538 2.009655 0.777772 2.470713 0.042066 2.075035 15.585598
21.6761002923374 162.825717 147.728889 33715.670549 -0.278345 2.154338 0.917236 0.897554 1779362550.754403 0.456223 3.727450 10.732250 10.109486 8954.827626 0.099144 0.174546 0.300646 2.131751 0.001341 3.878335 0.028989
28.337094773270046 110.781267 102.542598 33715.670549 -0.280544 3.078307 0.646677 4.695437 1754309375.774312 3.571812 3.727450 8.330709 7.807098 21634.687525 0.425867 0.208547 0.303875 5.512394 0.008725 11.113773 0.108616
18.539746651344856 103.110270 67.338743 33715.670549 0.937003 4.115278 0.495648 0.898647 1760415267.429150 0.763999 3.727450 4.505040 3.046344 7840.346208 0.110262 0.141956 0.347157 17.742054 0.001612 35.053584 0.015328
22.50741435896 94.163760 38.520255 33715.670549 -0.375195 3.602520 0.933262 0.812782 1632966180.863365 4.692817 3.727450 0.883467 0.372111 56895.890807 8.186484 6.832093 0.251730 5.832828 0.037292 2.285942 97.715684
17.984382706218234 156.020694 129.652869 33715.670549 -0.202954 4.743629 1.441779 5.580211 1585109881.298693 4.206286 3.727450 7.540813 6.755948 469990.251599 11.202486 10.605733 1.023413 3.488868 0.180793 1.583794 348.447641
12.635740100577504 102.821612 41.452456 33715.670549 0.465064 5.209263 1.529330 3.850897 1682233861.451943 4.240932 3.727450 1.481137 0.623621 4258749.797014 354.567575 162.351824 1.416215 118.860702 2.775070 1.220289 159781.362555
21.553764672520636 99.315877 63.872104 33715.670549 0.224761 3.385240 0.791891 1.731248 1860890787.772525 4.043643 3.727450 2.744751 1.829370 27610.348583 0.193383 0.740271 0.318364 2.499418 0.011545 5.745865 0.350633
31.533727297103074 111.047328 102.492392 33715.670549 -1.357703 1.842860 0.782895 3.048666 1665571579.848580 3.676708 3.727450 6.437851 6.022119 11688.344644 1.076603 1.220232 0.255127 2.393608 0.006356 4.860590 0.700598
40.78657899856962 158.335537 134.990349 33715.670549 -0.616434 0.733631 2.047515 1.553221 1760535628.598181 5.940918 3.727450 3.933509 3.567866 395312.646320 16.942349 45.797016 0.166938 27.192212 0.243006 1.035480 1744.721491
12.03240852040021 99.871021 63.077893 33715.670549 0.254911 0.016892 2.200645 1.027451 1706648901.656862 0.587483 3.727450 4.660954 3.049987 32158.582302 0.087558 0.051358 0.610667 3.888102 0.001826 7.068563 0.013550
21.323691550507018 151.745141 104.435327 33715.670549 0.374962 1.858143 0.917421 2.291801 1696416560.598217 1.732512 3.727450 4.284068 3.249435 14969.149428 0.099347 0.359157 0.278248 2.002187 0.005017 3.337808 0.091581
15.035525746136523 149.033050 110.784576 33715.670549 0.696882 2.831423 1.951422 0.253763 1795968540.902609 4.883723 3.727450 6.756743 5.477123 10204.603712 0.157331 0.435146 0.494922 1.784725 0.003252 2.711481 0.153758
17.53918119456286 106.376654 83.450933 33715.670549 1.050491 0.495068 1.631797 2.987852 1812688798.157264 5.707788 3.727450 5.237881 4.256918 4967087.225142 115.969533 590.127154 2.274203 474.883261 3.221018 1.624040 95418.469426
13.046602599423572 138.179534 131.655370 33715.670549 0.244281 5.759133 1.133888 3.135809 1603451102.370420 0.783007 3.727450 15.853999 15.331522 53390.064350 0.378078 0.324175 0.698889 1.179535 0.004616 3.237103 0.294094
12.933053722215796 155.218919 79.759409 33715.670549 1.055118 0.788747 1.146127 5.937549 1839286314.095872 3.761847 3.727450 3.364529 2.000531 39778.418200 0.298130 0.497781 0.563842 1.849450 0.006043 2.258229 0.191991
47.2783083488617 143.694625 110.114129 33715.670549 0.153651 4.987604 3.038964 3.999123 1767277304.077193 0.448798 3.727450 6.335016 5.097961 2754.389005 0.081147 0.082115 0.208569 0.044322 0.001433 0.088655 0.020687
23.883742248040328 157.931577 143.434048 33715.670549 0.969738 3.991184 0.777162 4.557156 1868699966.390528 3.575652 3.727450 11.441790 10.697064 10392.099426 0.128937 0.257269 0.295451 2.624884 0.001052 6.057379 0.023745
12.099590138457831 145.302667 60.927470 33715.670549 -1.104184 0.542727 1.797803 0.136307 1795363896.812516 1.053955 3.727450 2.100026 1.043937 148854.410807 2.536943 5.016625 0.681196 4.214544 0.049784 1.538998 17.208866
15.224196001122268 154.543933 36.968564 33715.670549 0.310630 4.582361 2.173815 2.416251 1611577503.178815 0.286242 3.727450 0.927985 0.262516 11625.842580 0.446027 0.653788 0.257790 1.708364 0.006270 2.235398 0.579210
